"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.surveycode","Approve","Reject"
"3V8JSVE8YYX0MOFIBH3X6NSUI5TEYT","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Tue Jul 02 11:50:13 PDT 2019","9","BatchId:3694096;OriginalHitTemplateId:;","3600","259200","Thu Jul 04 11:50:13 PDT 2019","","","30JNVC0ORAR5JGDR0AZA3OIRBDFQH5","AYPOAY43REHC8","Approved","Tue Jul 02 13:43:29 PDT 2019","Tue Jul 02 14:29:54 PDT 2019","Fri Jul 05 14:29:54 PDT 2019","Thu Jul 04 01:48:31 PDT 2019","","","2785","100% (1/1)","100% (1/1)","100% (1/1)","0","faa1cbda|"
"3V8JSVE8YYX0MOFIBH3X6NSUI5TEYT","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Tue Jul 02 11:50:13 PDT 2019","9","BatchId:3694096;OriginalHitTemplateId:;","3600","259200","Thu Jul 04 11:50:13 PDT 2019","","","30MVJZJNHNKVINRV78R9T68HE5G9J8","AD1ILDUXZHASF","Approved","Tue Jul 02 14:03:09 PDT 2019","Tue Jul 02 14:09:30 PDT 2019","Fri Jul 05 14:09:30 PDT 2019","Thu Jul 04 01:48:31 PDT 2019","","","381","100% (1/1)","100% (1/1)","100% (1/1)","0","48f1c6a9|I love puzzles."
"3V8JSVE8YYX0MOFIBH3X6NSUI5TEYT","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Tue Jul 02 11:50:13 PDT 2019","9","BatchId:3694096;OriginalHitTemplateId:;","3600","259200","Thu Jul 04 11:50:13 PDT 2019","","","3180JW2OT5JCH0PJ4IESHQ3FS87J5Z","A13P6LC1SFXYGS","Approved","Tue Jul 02 13:47:50 PDT 2019","Tue Jul 02 13:55:58 PDT 2019","Fri Jul 05 13:55:58 PDT 2019","Thu Jul 04 01:48:31 PDT 2019","","","488","100% (1/1)","100% (1/1)","100% (1/1)","0","a2d1c30b|"
"3V8JSVE8YYX0MOFIBH3X6NSUI5TEYT","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Tue Jul 02 11:50:13 PDT 2019","9","BatchId:3694096;OriginalHitTemplateId:;","3600","259200","Thu Jul 04 11:50:13 PDT 2019","","","3IO1LGZLKA4JGNTEIXR6K6818SO68I","A322TINLQJUMOG","Approved","Tue Jul 02 12:33:12 PDT 2019","Tue Jul 02 13:00:46 PDT 2019","Fri Jul 05 13:00:46 PDT 2019","Thu Jul 04 01:48:31 PDT 2019","","","1654","100% (1/1)","100% (1/1)","100% (1/1)","0","59e1b4a9|"
"3V8JSVE8YYX0MOFIBH3X6NSUI5TEYT","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Tue Jul 02 11:50:13 PDT 2019","9","BatchId:3694096;OriginalHitTemplateId:;","3600","259200","Thu Jul 04 11:50:13 PDT 2019","","","3KXIR214I5NUFLNBJSPQDHBKQ1R42T","A3BNEHTXMZB3VN","Approved","Tue Jul 02 11:54:04 PDT 2019","Tue Jul 02 12:00:25 PDT 2019","Fri Jul 05 12:00:25 PDT 2019","Thu Jul 04 01:48:31 PDT 2019","","","381","100% (1/1)","100% (1/1)","100% (1/1)","0","38a1a872|"
"3V8JSVE8YYX0MOFIBH3X6NSUI5TEYT","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Tue Jul 02 11:50:13 PDT 2019","9","BatchId:3694096;OriginalHitTemplateId:;","3600","259200","Thu Jul 04 11:50:13 PDT 2019","","","3P1L2B7AD2W4K0J1CIM46BGYDSHLO8","A1ZN6V0PU8VVAH","Approved","Tue Jul 02 11:50:26 PDT 2019","Tue Jul 02 12:05:37 PDT 2019","Fri Jul 05 12:05:37 PDT 2019","Thu Jul 04 01:48:31 PDT 2019","","","911","100% (1/1)","100% (1/1)","100% (1/1)","0","19a1a95d|"
"3V8JSVE8YYX0MOFIBH3X6NSUI5TEYT","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Tue Jul 02 11:50:13 PDT 2019","9","BatchId:3694096;OriginalHitTemplateId:;","3600","259200","Thu Jul 04 11:50:13 PDT 2019","","","3QBD8R3Z22Q8MSCG6QNNKUENR6MO4I","A2HHQU4D5Z8MQ8","Approved","Tue Jul 02 12:26:52 PDT 2019","Tue Jul 02 12:32:52 PDT 2019","Fri Jul 05 12:32:52 PDT 2019","Thu Jul 04 01:48:31 PDT 2019","","","360","100% (1/1)","100% (1/1)","100% (1/1)","0","e9e1b017|"
"3V8JSVE8YYX0MOFIBH3X6NSUI5TEYT","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Tue Jul 02 11:50:13 PDT 2019","9","BatchId:3694096;OriginalHitTemplateId:;","3600","259200","Thu Jul 04 11:50:13 PDT 2019","","","3VA45EW49OURUTFXJ84LMW7KFMCO15","A1FH1O46FOKOVA","Approved","Tue Jul 02 12:05:00 PDT 2019","Tue Jul 02 12:13:03 PDT 2019","Fri Jul 05 12:13:03 PDT 2019","Thu Jul 04 01:48:31 PDT 2019","","","483","100% (1/1)","100% (1/1)","100% (1/1)","0","2ce1ab22|Fun study"
"3V8JSVE8YYX0MOFIBH3X6NSUI5TEYT","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Tue Jul 02 11:50:13 PDT 2019","9","BatchId:3694096;OriginalHitTemplateId:;","3600","259200","Thu Jul 04 11:50:13 PDT 2019","","","3X1FV8S5JYYJOSEX23B2OB5YD4SGVZ","A1OZWGFBAFHPX","Approved","Tue Jul 02 11:50:27 PDT 2019","Tue Jul 02 12:22:41 PDT 2019","Fri Jul 05 12:22:41 PDT 2019","Thu Jul 04 01:48:31 PDT 2019","","","1934","100% (1/1)","100% (1/1)","100% (1/1)","0","55e1abb3|very fun hit"
"3CESM1J3EIASK4R3QY2B92F1QZ56W1","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Tue Jul 02 11:50:13 PDT 2019","9","BatchId:3694096;OriginalHitTemplateId:;","3600","259200","Thu Jul 04 11:50:13 PDT 2019","","","34V1S5K3GT8JUSCONPXKK23CSYJ96N","A1GKU0Q21BSIDX","Approved","Tue Jul 02 12:53:36 PDT 2019","Tue Jul 02 13:08:05 PDT 2019","Fri Jul 05 13:08:05 PDT 2019","Thu Jul 04 01:48:32 PDT 2019","","","869","100% (1/1)","100% (1/1)","100% (1/1)","0","5fa1b8b9|"
