"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.surveycode","Approve","Reject"
"3PA41K45VNBL4V87XMT8NM70M4N7PH","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Fri Apr 05 09:21:59 PDT 2019","9","BatchId:3596277;OriginalHitTemplateId:;","3600","259200","Sun Apr 07 09:21:59 PDT 2019","","","32RIADZISTBNKK49D74W4ZNN7174S5","A327B4TX5I7VUS","Approved","Fri Apr 05 10:23:21 PDT 2019","Fri Apr 05 10:44:33 PDT 2019","Mon Apr 08 10:44:33 PDT 2019","Sat Apr 06 09:29:31 PDT 2019","","","1272","100% (1/1)","100% (1/1)","100% (1/1)","0","b2f58fbd|"
"3PA41K45VNBL4V87XMT8NM70M4N7PH","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Fri Apr 05 09:21:59 PDT 2019","9","BatchId:3596277;OriginalHitTemplateId:;","3600","259200","Sun Apr 07 09:21:59 PDT 2019","","","33OOO72IVISRUOU3VMF4X2VX1WMTCE","A17PAE30BGBO1T","Approved","Fri Apr 05 09:29:06 PDT 2019","Fri Apr 05 10:05:20 PDT 2019","Mon Apr 08 10:05:20 PDT 2019","Sat Apr 06 09:29:31 PDT 2019","","","2174","100% (1/1)","100% (1/1)","100% (1/1)","0","91f586cc|Tried to the best of my ability."
"3PA41K45VNBL4V87XMT8NM70M4N7PH","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Fri Apr 05 09:21:59 PDT 2019","9","BatchId:3596277;OriginalHitTemplateId:;","3600","259200","Sun Apr 07 09:21:59 PDT 2019","","","39O5D9O87UZMV7W9G79DFPRZ7XA3C8","A1ZHVMG4DXPLHL","Approved","Fri Apr 05 09:25:09 PDT 2019","Fri Apr 05 09:57:57 PDT 2019","Mon Apr 08 09:57:57 PDT 2019","Sat Apr 06 09:29:31 PDT 2019","","","1968","100% (1/1)","100% (1/1)","100% (1/1)","0","56b584cf|The last screen was confusing. Thank you and have a great day :)"
"3PA41K45VNBL4V87XMT8NM70M4N7PH","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Fri Apr 05 09:21:59 PDT 2019","9","BatchId:3596277;OriginalHitTemplateId:;","3600","259200","Sun Apr 07 09:21:59 PDT 2019","","","3GA6AFUKOPVDCF7P2ZNEQGOFKPF3HH","A194UMZESQE6BS","Approved","Fri Apr 05 09:48:48 PDT 2019","Fri Apr 05 10:30:25 PDT 2019","Mon Apr 08 10:30:25 PDT 2019","Sat Apr 06 09:29:31 PDT 2019","","","2497","100% (1/1)","100% (1/1)","100% (1/1)","0","75d58ff2|Interesting game"
"3PA41K45VNBL4V87XMT8NM70M4N7PH","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Fri Apr 05 09:21:59 PDT 2019","9","BatchId:3596277;OriginalHitTemplateId:;","3600","259200","Sun Apr 07 09:21:59 PDT 2019","","","3GM6G9ZBKO443A6U8B9I0Y09VARMTQ","AAXX5LDVJ32F8","Approved","Fri Apr 05 09:24:17 PDT 2019","Fri Apr 05 09:45:19 PDT 2019","Mon Apr 08 09:45:19 PDT 2019","Sat Apr 06 09:29:31 PDT 2019","","","1262","100% (1/1)","100% (1/1)","100% (1/1)","0","ebb5828a|fun"
"3PA41K45VNBL4V87XMT8NM70M4N7PH","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Fri Apr 05 09:21:59 PDT 2019","9","BatchId:3596277;OriginalHitTemplateId:;","3600","259200","Sun Apr 07 09:21:59 PDT 2019","","","3HVVDCPGTFZ4XRV8REXTUTNG4LFYT4","A3MXB3R0R9G9TA","Approved","Fri Apr 05 13:52:06 PDT 2019","Fri Apr 05 13:59:20 PDT 2019","Mon Apr 08 13:59:20 PDT 2019","Sat Apr 06 09:29:31 PDT 2019","","","434","100% (1/1)","100% (1/1)","100% (1/1)","0","86a5c03e|"
"3PA41K45VNBL4V87XMT8NM70M4N7PH","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Fri Apr 05 09:21:59 PDT 2019","9","BatchId:3596277;OriginalHitTemplateId:;","3600","259200","Sun Apr 07 09:21:59 PDT 2019","","","3OHYZ19UGDCNOHSXFRXEXXZM2LLAO8","A7Q3IZELA3OA3","Approved","Fri Apr 05 09:22:14 PDT 2019","Fri Apr 05 09:26:44 PDT 2019","Mon Apr 08 09:26:44 PDT 2019","Sat Apr 06 09:29:31 PDT 2019","","","270","100% (1/1)","100% (1/1)","100% (1/1)","0","73a580bb|"
"3PA41K45VNBL4V87XMT8NM70M4N7PH","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Fri Apr 05 09:21:59 PDT 2019","9","BatchId:3596277;OriginalHitTemplateId:;","3600","259200","Sun Apr 07 09:21:59 PDT 2019","","","3OXV7EAXLFXXFQN86GWATPZPBBZ63J","AZXRWSMDC8FJN","Approved","Fri Apr 05 09:22:12 PDT 2019","Fri Apr 05 09:33:24 PDT 2019","Mon Apr 08 09:33:24 PDT 2019","Sat Apr 06 09:29:31 PDT 2019","","","672","100% (1/1)","100% (1/1)","100% (1/1)","0","32a581e0|"
"3PA41K45VNBL4V87XMT8NM70M4N7PH","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Fri Apr 05 09:21:59 PDT 2019","9","BatchId:3596277;OriginalHitTemplateId:;","3600","259200","Sun Apr 07 09:21:59 PDT 2019","","","3ZSANO2JCGEXI01YXO0FV3KEWRVFSJ","A30KMYNZB3WUYE","Approved","Fri Apr 05 11:45:20 PDT 2019","Fri Apr 05 11:54:01 PDT 2019","Mon Apr 08 11:54:01 PDT 2019","Sat Apr 06 09:29:31 PDT 2019","","","521","100% (1/1)","100% (1/1)","100% (1/1)","0","aad5a289|"
"341YLJU21I6M18OXEFMTIYPGPA62IK","3EXOM20K1NGP6I373LKRAHMWHFZ5PT","Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.","As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment","$1.50","Fri Apr 05 09:21:59 PDT 2019","9","BatchId:3596277;OriginalHitTemplateId:;","3600","259200","Sun Apr 07 09:21:59 PDT 2019","","","30JNVC0ORAR5JGDR0AZA3OHQUHWQHA","AK1Q45RF8A87Z","Approved","Fri Apr 05 09:38:05 PDT 2019","Fri Apr 05 10:25:37 PDT 2019","Mon Apr 08 10:25:37 PDT 2019","Sat Apr 06 09:29:26 PDT 2019","","","2852","100% (1/1)","100% (1/1)","100% (1/1)","0","7ce58b1e|"
