,move_limit,noise,k,board,tradeoff
63,30,0.3,5,10_hard_pruned,0
64,30,0.3,5,10_medium_full,0
65,30,0.3,5,10_medium_pruned,0
66,30,0.3,5,6_easy_full,0
67,30,0.3,5,6_easy_pruned,0
68,30,0.3,5,6_hard_full,0
69,30,0.3,5,6_hard_pruned,0
70,30,0.3,10,10_easy_full,0
71,30,0.3,10,10_easy_pruned,0
72,30,0.3,10,10_hard_full,0
73,30,0.3,10,10_hard_pruned,0
74,30,0.3,10,10_medium_full,0
75,30,0.3,10,10_medium_pruned,0
76,30,0.3,10,6_easy_full,0
77,30,0.3,10,6_easy_pruned,0
78,30,0.3,10,6_hard_full,0
79,30,0.3,10,6_hard_pruned,0
80,50,0.05,5,10_easy_full,0
81,50,0.05,5,10_easy_pruned,0
82,50,0.05,5,10_hard_full,0
83,50,0.05,5,10_hard_pruned,0
84,50,0.05,5,10_medium_full,0
85,50,0.05,5,10_medium_pruned,1
86,50,0.05,5,6_easy_full,0
87,50,0.05,5,6_easy_pruned,0
88,50,0.05,5,6_hard_full,0
89,50,0.05,5,6_hard_pruned,0
90,50,0.05,10,10_easy_full,1
91,50,0.05,10,10_easy_pruned,0
92,50,0.05,10,10_hard_full,0
93,50,0.05,10,10_hard_pruned,0
94,50,0.05,10,10_medium_full,0
95,50,0.05,10,10_medium_pruned,0
96,50,0.05,10,6_easy_full,1
97,50,0.05,10,6_easy_pruned,0
98,50,0.05,10,6_hard_full,0
99,50,0.05,10,6_hard_pruned,0
100,50,0.1,5,10_easy_full,0
101,50,0.1,5,10_easy_pruned,0
102,50,0.1,5,10_hard_full,0
103,50,0.1,5,10_hard_pruned,0
104,50,0.1,5,10_medium_full,0
105,50,0.1,5,10_medium_pruned,0
106,50,0.1,5,6_easy_full,0
107,50,0.1,5,6_easy_pruned,0
108,50,0.1,5,6_hard_full,0
109,50,0.1,5,6_hard_pruned,0
110,50,0.1,10,10_easy_full,0
111,50,0.1,10,10_easy_pruned,0
112,50,0.1,10,10_hard_full,0
113,50,0.1,10,10_hard_pruned,0
114,50,0.1,10,10_medium_full,0
115,50,0.1,10,10_medium_pruned,0
116,50,0.1,10,6_easy_full,1
117,50,0.1,10,6_easy_pruned,1
118,50,0.1,10,6_hard_full,0
119,50,0.1,10,6_hard_pruned,0
120,50,0.2,5,10_easy_full,0
121,50,0.2,5,10_easy_pruned,0
122,50,0.2,5,10_hard_full,0
123,50,0.2,5,10_hard_pruned,0
124,50,0.2,5,10_medium_full,0
125,50,0.2,5,10_medium_pruned,0
126,50,0.2,5,6_easy_full,1
127,50,0.2,5,6_easy_pruned,0
128,50,0.2,5,6_hard_full,0
129,50,0.2,5,6_hard_pruned,0
130,50,0.2,10,10_easy_full,0
131,50,0.2,10,10_easy_pruned,0
132,50,0.2,10,10_hard_full,0
133,50,0.2,10,10_hard_pruned,0
134,50,0.2,10,10_medium_full,0
135,50,0.2,10,10_medium_pruned,0
136,50,0.2,10,6_easy_full,0
137,50,0.2,10,6_easy_pruned,0
138,50,0.2,10,6_hard_full,0
139,50,0.2,10,6_hard_pruned,0
140,50,0.3,5,10_easy_full,0
141,50,0.3,5,10_easy_pruned,0
142,50,0.3,5,10_hard_full,0
143,50,0.3,5,10_hard_pruned,0
144,50,0.3,5,10_medium_full,1
145,50,0.3,5,10_medium_pruned,0
146,50,0.3,5,6_easy_full,1
147,50,0.3,5,6_easy_pruned,0
148,50,0.3,5,6_hard_full,0
149,50,0.3,5,6_hard_pruned,0
150,50,0.3,10,10_easy_full,0
151,50,0.3,10,10_easy_pruned,0
152,50,0.3,10,10_hard_full,0
153,50,0.3,10,10_hard_pruned,0
154,50,0.3,10,10_medium_full,0
155,50,0.3,10,10_medium_pruned,0
156,50,0.3,10,6_easy_full,0
157,50,0.3,10,6_easy_pruned,0
158,50,0.3,10,6_hard_full,0
159,50,0.3,10,6_hard_pruned,0
160,100,0.05,5,10_easy_full,0
161,100,0.05,5,10_easy_pruned,1
162,100,0.05,5,10_hard_full,0
163,100,0.05,5,10_hard_pruned,0
164,100,0.05,5,10_medium_full,0
165,100,0.05,5,10_medium_pruned,0
166,100,0.05,5,6_easy_full,0
167,100,0.05,5,6_easy_pruned,1
168,100,0.05,5,6_hard_full,0
169,100,0.05,5,6_hard_pruned,0
170,100,0.05,10,10_easy_full,0
171,100,0.05,10,10_easy_pruned,0
172,100,0.05,10,10_hard_full,0
173,100,0.05,10,10_hard_pruned,0
174,100,0.05,10,10_medium_full,0
175,100,0.05,10,10_medium_pruned,0
176,100,0.05,10,6_easy_full,0
177,100,0.05,10,6_easy_pruned,0
178,100,0.05,10,6_hard_full,0
179,100,0.05,10,6_hard_pruned,0
180,100,0.1,5,10_easy_full,0
181,100,0.1,5,10_easy_pruned,0
182,100,0.1,5,10_hard_full,0
183,100,0.1,5,10_hard_pruned,1
184,100,0.1,5,10_medium_full,1
185,100,0.1,5,10_medium_pruned,0
186,100,0.1,5,6_easy_full,0
187,100,0.1,5,6_easy_pruned,0
188,100,0.1,5,6_hard_full,0
189,100,0.1,5,6_hard_pruned,1
190,100,0.1,10,10_easy_full,0
191,100,0.1,10,10_easy_pruned,0
192,100,0.1,10,10_hard_full,0
193,100,0.1,10,10_hard_pruned,0
194,100,0.1,10,10_medium_full,0
195,100,0.1,10,10_medium_pruned,0
196,100,0.1,10,6_easy_full,1
197,100,0.1,10,6_easy_pruned,1
198,100,0.1,10,6_hard_full,0
199,100,0.1,10,6_hard_pruned,0
200,100,0.2,5,10_easy_full,0
201,100,0.2,5,10_easy_pruned,0
202,100,0.2,5,10_hard_full,0
203,100,0.2,5,10_hard_pruned,0
204,100,0.2,5,10_medium_full,0
205,100,0.2,5,10_medium_pruned,0
206,100,0.2,5,6_easy_full,0
207,100,0.2,5,6_easy_pruned,0
208,100,0.2,5,6_hard_full,0
209,100,0.2,5,6_hard_pruned,0
210,100,0.2,10,10_easy_full,0
211,100,0.2,10,10_easy_pruned,0
212,100,0.2,10,10_hard_full,1
213,100,0.2,10,10_hard_pruned,0
214,100,0.2,10,10_medium_full,0
215,100,0.2,10,10_medium_pruned,0
216,100,0.2,10,6_easy_full,0
217,100,0.2,10,6_easy_pruned,0
218,100,0.2,10,6_hard_full,0
219,100,0.2,10,6_hard_pruned,0
220,100,0.3,5,10_easy_full,0
221,100,0.3,5,10_easy_pruned,0
222,100,0.3,5,10_hard_full,0
223,100,0.3,5,10_hard_pruned,0
224,100,0.3,5,10_medium_full,0
225,100,0.3,5,10_medium_pruned,0
226,100,0.3,5,6_easy_full,0
227,100,0.3,5,6_easy_pruned,0
228,100,0.3,5,6_hard_full,0
229,100,0.3,5,6_hard_pruned,0
230,100,0.3,10,10_easy_full,0
231,100,0.3,10,10_easy_pruned,0
232,100,0.3,10,10_hard_full,0
233,100,0.3,10,10_hard_pruned,0
234,100,0.3,10,10_medium_full,0
235,100,0.3,10,10_medium_pruned,0
236,100,0.3,10,6_easy_full,0
237,100,0.3,10,6_easy_pruned,0
238,100,0.3,10,6_hard_full,0
239,100,0.3,10,6_hard_pruned,0
240,200,0.05,5,10_easy_full,0
241,200,0.05,5,10_easy_pruned,0
242,200,0.05,5,10_hard_full,0
243,200,0.05,5,10_hard_pruned,0
244,200,0.05,5,10_medium_full,1
245,200,0.05,5,10_medium_pruned,0
246,200,0.05,5,6_easy_full,0
247,200,0.05,5,6_easy_pruned,0
248,200,0.05,5,6_hard_full,0
249,200,0.05,5,6_hard_pruned,0
250,200,0.05,10,10_easy_full,0
251,200,0.05,10,10_easy_pruned,0
252,200,0.05,10,10_hard_full,0
253,200,0.05,10,10_hard_pruned,0
254,200,0.05,10,10_medium_full,0
255,200,0.05,10,10_medium_pruned,0
256,200,0.05,10,6_easy_full,0
257,200,0.05,10,6_easy_pruned,0
258,200,0.05,10,6_hard_full,0
259,200,0.05,10,6_hard_pruned,0
260,200,0.1,5,10_easy_full,0
261,200,0.1,5,10_easy_pruned,0
262,200,0.1,5,10_hard_full,0
263,200,0.1,5,10_hard_pruned,0
264,200,0.1,5,10_medium_full,0
265,200,0.1,5,10_medium_pruned,0
266,200,0.1,5,6_easy_full,0
267,200,0.1,5,6_easy_pruned,0
268,200,0.1,5,6_hard_full,0
269,200,0.1,5,6_hard_pruned,0
270,200,0.1,10,10_easy_full,0
271,200,0.1,10,10_easy_pruned,1
272,200,0.1,10,10_hard_full,0
273,200,0.1,10,10_hard_pruned,0
274,200,0.1,10,10_medium_full,0
275,200,0.1,10,10_medium_pruned,0
276,200,0.1,10,6_easy_full,0
277,200,0.1,10,6_easy_pruned,0
278,200,0.1,10,6_hard_full,0
279,200,0.1,10,6_hard_pruned,0
280,200,0.2,5,10_easy_full,0
281,200,0.2,5,10_easy_pruned,0
282,200,0.2,5,10_hard_full,0
283,200,0.2,5,10_hard_pruned,0
284,200,0.2,5,10_medium_full,0
285,200,0.2,5,10_medium_pruned,0
286,200,0.2,5,6_easy_full,0
287,200,0.2,5,6_easy_pruned,0
288,200,0.2,5,6_hard_full,0
289,200,0.2,5,6_hard_pruned,0
290,200,0.2,10,10_easy_full,0
291,200,0.2,10,10_easy_pruned,0
292,200,0.2,10,10_hard_full,0
293,200,0.2,10,10_hard_pruned,0
294,200,0.2,10,10_medium_full,0
295,200,0.2,10,10_medium_pruned,1
296,200,0.2,10,6_easy_full,0
297,200,0.2,10,6_easy_pruned,0
298,200,0.2,10,6_hard_full,0
299,200,0.2,10,6_hard_pruned,0
300,200,0.3,5,10_easy_full,0
301,200,0.3,5,10_easy_pruned,0
302,200,0.3,5,10_hard_full,0
303,200,0.3,5,10_hard_pruned,0
304,200,0.3,5,10_medium_full,0
305,200,0.3,5,10_medium_pruned,0
306,200,0.3,5,6_easy_full,0
307,200,0.3,5,6_easy_pruned,0
308,200,0.3,5,6_hard_full,0
309,200,0.3,5,6_hard_pruned,0
310,200,0.3,10,10_easy_full,0
311,200,0.3,10,10_easy_pruned,0
312,200,0.3,10,10_hard_full,0
313,200,0.3,10,10_hard_pruned,0
314,200,0.3,10,10_medium_full,0
315,200,0.3,10,10_medium_pruned,0
316,200,0.3,10,6_easy_full,0
317,200,0.3,10,6_easy_pruned,1
318,200,0.3,10,6_hard_full,0
319,200,0.3,10,6_hard_pruned,0
