userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
87f610ee,6_hard_full,6,hard,full,non-linear,5,1600,-2.3405170177877475,-1.9704619999726922,-1.933178487295297,-2.8891184214528542,-2.7872080165196267,-2.0512130434228477,-2.143191045899829
89d60ba4,6_hard_full,6,hard,full,blocking_blind,5,1600,-2.9010537721209864,-2.3130322742833793,-2.2363743984894526,-2.376543563941298,-2.2955055400263054,-2.1402389324549365,-2.084002534447295
8ac4c37c,6_hard_full,6,hard,full,blocking_blind,5,1600,-3.3057693142878977,-3.0094156492594553,-2.8829167794237764,-2.5330688871881515,-2.4237934326521,-2.464562559850861,-2.3201430227165094
8ea4bf56,6_hard_full,6,hard,full,interaction,5,1600,-2.4912048383251952,-2.0033008512835755,-1.899155382573638,-1.4678152286866695,-1.5005962224542164,-1.681401986782083,-1.687618199939591
8fc76287,6_hard_full,6,hard,full,blocking,5,1600,-3.352827972330137,-2.6298261721298952,-2.5876246163561865,-2.236953045335235,-2.137123658752644,-2.4138496212156983,-2.279361133860158
8fcbec83,6_hard_full,6,hard,full,density,5,1600,-3.2903563945326915,-3.8743009710612943,-3.941957156851539,-4.583954468481297,-4.590017510597451,-4.120925900873705,-4.163717396351054
90c60de8,6_hard_full,6,hard,full,blocking,5,1600,-3.3785503026052117,-2.6704692789640796,-2.607381962187522,-2.4916457976890385,-2.428674126115129,-3.182835701188922,-3.2258411553339816
91a61ead,6_hard_full,6,hard,full,interaction_blind,5,1600,-3.3164712440828117,-4.482690431807354,-4.622453253176644,-5.577518093904891,-5.407607518553129,-2.8046834226838095,-2.8499982811895963
91cfd7fb,6_hard_full,6,hard,full,blocking,5,1600,-2.7054154653569658,-2.2958761101722165,-2.146952675293908,-1.7645091688453125,-1.6849094213994618,-1.8639259737827132,-1.7882189646048252
92b722f3,6_hard_full,6,hard,full,non-linear,5,1600,-3.293745035455906,-2.870408127002916,-2.8552826393819615,-2.9951685020005345,-2.9177917613621775,-3.168500003736766,-3.084023006385329
94d6ef33,6_hard_full,6,hard,full,blocking_blind,5,1600,-3.1159311026047694,-2.6747698982445667,-2.6052840275817353,-2.4070979058705477,-2.3779749399662347,-2.2613915492151024,-2.2355772124418216
94e4c554,6_hard_full,6,hard,full,blocking,5,1600,-3.8813046518498155,-3.524490777434439,-3.5553651653321294,-3.2782112191180857,-3.1644091450727307,-3.5653464211299353,-3.5335315880295535
98c4bf54,6_hard_full,6,hard,full,interaction_blind,5,1600,-4.531110282115083,-4.664995458386923,-4.793678052604246,-4.384221765305702,-4.4154591863087616,-3.925664235740742,-3.9545422422241883
9adbc2df,6_hard_full,6,hard,full,density,5,1600,-2.4846149896712504,-3.069643970335818,-3.005085072290403,-2.8069215213356045,-2.840867589480054,-3.04165378933327,-3.012517330335761
9dc50a3d,6_hard_full,6,hard,full,linear,5,1600,-3.3940120993170817,-3.2837879850985368,-3.3035467891967705,-3.882670813349614,-3.7470814261451135,-4.271835249991545,-4.24169618242131
9df60bf8,6_hard_full,6,hard,full,blocking_blind,5,1600,-2.5645631694368576,-2.139510600152644,-2.10865619321156,-2.7543957660494756,-2.7251189203008095,-1.7025857935478985,-1.670591837662338
a2f6ba1d,6_hard_full,6,hard,full,density,5,1600,-1.828232231688154,-4.116148887532131,-3.9612095007113868,-3.831801682050393,-3.6796604724787336,-3.802862666206204,-3.6466637162872373
a3d4c3b2,6_hard_full,6,hard,full,blocking_blind,5,1600,-3.1976501380059523,-3.0516762444150896,-3.0022300134431883,-3.178059203725642,-3.0961045998440095,-2.463410075197689,-2.3400574789433466
a3d5dfda,6_hard_full,6,hard,full,density,5,1600,-3.1220348839571868,-3.3116928190389863,-3.351482393385511,-3.443340032280578,-3.354001090270911,-3.240340989461108,-3.1570377418325126
a4c60d7a,6_hard_full,6,hard,full,non-linear,5,1600,-3.1460452692986074,-2.989679682128389,-2.964270818971277,-3.771532298560357,-3.5809889376956523,-4.470707631542236,-4.453828193607471
a6f610e1,6_hard_full,6,hard,full,blocking_blind,5,1600,-2.8785604337440303,-2.2062509879721786,-2.07123707115729,-2.124104835948029,-1.9804538505206304,-1.767584077464965,-1.7431353250151493
acd61c3d,6_hard_full,6,hard,full,density,5,1600,-2.9876733674084526,-3.7759246019272164,-3.75023450519812,-4.784645832951595,-4.604685501688545,-3.76454394854135,-3.7486407929369516
ada4c06f,6_hard_full,6,hard,full,blocking_blind,5,1600,-3.373726117743418,-3.185771909788779,-3.1464570900508324,-3.2273040700674382,-3.0769606607720847,-2.793394351766773,-2.6825908456900263
b0d518a1,6_hard_full,6,hard,full,blocking_blind,5,1600,-3.4861022201006504,-3.4696962238042555,-3.4315161672010013,-3.4428058509870687,-3.3867743646597144,-2.77723711803429,-2.688313169443762
b2d60bc9,6_hard_full,6,hard,full,blocking,5,1600,-2.9185303990281684,-2.5781028661469,-2.5258094682152157,-2.429297990038775,-2.3770159947949447,-2.788942330220285,-2.783512252788047
b7a4fe27,6_hard_full,6,hard,full,blocking,5,1600,-3.7873396904309597,-2.7547833863496503,-2.741045307096082,-2.0684192528268355,-1.9733204055146747,-2.9042393273921703,-2.877162052464494
b8e4bf48,6_hard_full,6,hard,full,interaction_blind,5,1600,-2.0795896719409948,-2.122897635640966,-2.0831433556931627,-2.371333117716489,-2.413996022874022,-1.3986409794566512,-1.4430016128856191
bae515f2,6_hard_full,6,hard,full,blocking,5,1600,-2.379054369765738,-1.66311504950303,-1.5139557177031393,-1.1106688608564357,-1.0414734885920949,-1.4623848958579324,-1.3935582274850553
bca5dc5e,6_hard_full,6,hard,full,blocking_blind,5,1600,-2.7850112422383386,-3.1135153092103742,-2.6621867843090286,-2.2629481968534977,-1.8004298891155044,-2.1839266743017083,-1.7091875948139499
bcdfd2df,6_hard_full,6,hard,full,blocking,5,1600,-4.032797147156897,-3.890336585339403,-3.9386532084270267,-3.66917521708919,-3.547607314429039,-3.859651998291635,-3.731048627830759
bed50a1d,6_hard_full,6,hard,full,blocking,5,1600,-3.0174096791211475,-2.674555613738992,-2.507433489698052,-2.088941273017605,-1.9453321188986834,-2.22859662642888,-2.057374624152372
bfa60c8b,6_hard_full,6,hard,full,blocking_blind,5,1600,-2.660855772498943,-2.5209681910169737,-2.386509714236881,-2.4605868013416354,-2.4076927307659464,-1.935488650115938,-1.8849293468991362
bfe4c87d,6_hard_full,6,hard,full,non-linear,5,1600,-3.1183569518653624,-2.2420331435514007,-2.1949189765417314,-2.4027424957387917,-2.3403611218265947,-2.4884240178056376,-2.504347130193052
c0f60e45,6_hard_full,6,hard,full,blocking,5,1600,-2.6424210759009044,-1.93890697295622,-1.8172803088083875,-1.4417026319424595,-1.403261475124614,-2.472965907465337,-2.4304938967244003
c5e4c4a5,6_hard_full,6,hard,full,interaction_blind,5,1600,-2.7850112422383386,-2.70805020110221,-2.6795785270208974,-2.3521133100562026,-2.5199680208273887,-2.2639989643513947,-2.4583095138445206
c6b4c141,6_hard_full,6,hard,full,density,5,1600,-4.09706812718113,-5.755844188191949,-5.840244235030167,-5.945916284363511,-5.855950178532332,-5.070151409903104,-4.96148284103619
c6b60d63,6_hard_full,6,hard,full,blocking_blind,5,1600,-3.4225002389418657,-3.816738185139522,-3.811950348961304,-4.277728933994993,-4.127844425982284,-3.3168217411887966,-3.189792059901846
c7a61295,6_hard_full,6,hard,full,blocking,5,1600,-3.426466656347684,-2.983514095054437,-2.928808542191661,-2.4685749360487246,-2.3589148769970065,-3.2172254197305747,-3.1800315106180475
c7a67aab,6_hard_full,6,hard,full,blocking_blind,5,1600,-3.28338591965411,-3.7293716934953456,-3.766341163366218,-3.936276790975096,-3.894029290231132,-2.5392986447225674,-2.50702110116288
c8a4fa50,6_hard_full,6,hard,full,blocking_blind,5,1600,-3.139527319792825,-3.227176935769574,-3.187167330081122,-3.337422581732489,-3.2541754346434995,-2.9203063180073308,-2.9176368017775967
c8f4c13d,6_hard_full,6,hard,full,blocking,5,1600,-2.8219616589648195,-2.4791504609925026,-2.29716585799767,-2.330002633169795,-2.108050089296576,-3.1280995735686856,-3.056627224840784
cab61023,6_hard_full,6,hard,full,blocking_blind,5,1600,-2.812668135490233,-2.646823527830189,-2.4130493749390056,-2.2701014681562786,-1.9662992024275856,-2.2118684876572896,-1.914579088909075
cceac8ca,6_hard_full,6,hard,full,blocking_blind,5,1600,-3.1963000753074886,-2.965124446810685,-2.9922457430481146,-3.131302042611486,-3.100047728187594,-2.547649770410293,-2.514021190920956
cee4bfa4,6_hard_full,6,hard,full,blocking_blind,5,1600,-2.9356315520539495,-2.7144163905127128,-2.7016807994814696,-3.336315181987651,-3.219708456164188,-2.6939177446294695,-2.604256170385974
cfc5dcb3,6_hard_full,6,hard,full,blocking,5,1600,-4.404818133863389,-4.153482812282671,-4.253666096141223,-4.298735992520165,-4.117571986760635,-4.284294863200572,-4.137715328472045
d2a60bac,6_hard_full,6,hard,full,blocking_blind,5,1600,-2.7865520755070428,-1.6338329945188164,-1.4257143919737785,-1.6340856809006057,-1.106125320475141,-1.5540927879125201,-1.0393603468480255
d8f6387b,6_hard_full,6,hard,full,blocking_blind,5,1600,-5.23451359310192,-6.216054539019047,-6.4577409177697085,-6.757802026804215,-6.630917934315127,-5.265273161357528,-5.046165206675526
dbe71b15,6_hard_full,6,hard,full,interaction_blind,5,1600,-2.959032272640001,-3.0423432852117878,-2.9918271976918946,-3.3185257186048167,-3.257550910900062,-1.9838413683309315,-2.047109870437054
dcc4f10e,6_hard_full,6,hard,full,interaction_blind,5,1600,-2.65325847725898,-2.8404932943200913,-2.8397885662734828,-3.157251378396949,-3.1515086793284492,-1.808456560222799,-1.8368269198483997
dfcbf407,6_hard_full,6,hard,full,non-linear,5,1600,-2.581979281884945,-2.1665226285224337,-2.0653860050038464,-2.5433222369607407,-2.398397687239665,-2.6233526405741405,-2.554304512152334
dfe6bee3,6_hard_full,6,hard,full,blocking,5,1600,-2.7856845152549994,-2.568331116443396,-2.5439256840931654,-2.606301434064708,-2.5387846965270238,-2.9039755706408794,-2.793787769291419
e0d4bfdf,6_hard_full,6,hard,full,blocking_blind,5,1600,-2.8282689612464544,-1.8298888220307123,-1.6072584732198505,-1.4065738227094509,-1.1328582291691298,-1.3709448069495949,-1.101833884288193
e9c4c917,6_hard_full,6,hard,full,interaction_blind,5,1600,-2.4485390056171257,-2.70805020110221,-2.6795785270208974,-2.0268443811368844,-2.1946990919080704,-1.8823919739958799,-2.076702523489006
ead61455,6_hard_full,6,hard,full,blocking,5,1600,-4.719862820176356,-4.240381724942359,-4.334790851021415,-3.9544472730065983,-3.9481998125678714,-4.812816917804137,-4.630574619511367
ebc61801,6_hard_full,6,hard,full,blocking_blind,5,1600,-3.2733605688740823,-2.8933116420943468,-2.8817069977023135,-2.572383822386005,-2.4611663595449023,-2.547407675094842,-2.435060217362442
eec7360c,6_hard_full,6,hard,full,interaction_blind,5,1600,-3.2131778076582096,-2.9371426508117384,-2.952686246047051,-2.9135378519468857,-2.9576393029526353,-2.106875571405388,-2.15285502618587
efebc5bb,6_hard_full,6,hard,full,blocking,5,1600,-4.146297919417769,-4.209881025451318,-4.213542073405462,-3.827799826653603,-3.744940738386889,-4.393094865807008,-4.238712612361201
eff4bf48,6_hard_full,6,hard,full,interaction_blind,5,1600,-3.41740222382969,-4.209910055195408,-4.230199747264708,-4.704095372007711,-4.641079535195099,-2.5384513498418,-2.58515976125377
f1e613a1,6_hard_full,6,hard,full,blocking,5,1600,-2.9916403610798707,-2.1145681544587074,-1.9876942202181194,-1.4820130331472465,-1.3933418082663205,-1.7405222684635737,-1.6344018432982617
f1ebd0b7,6_hard_full,6,hard,full,interaction,5,1600,-2.6026896854443837,-2.456735772821304,-2.4051416813191375,-1.8702978697450554,-2.0381525805162415,-1.8823919739958799,-2.076702523489006
f2f60bd9,6_hard_full,6,hard,full,blocking,5,1600,-3.152659204557113,-2.4159488526154527,-2.352230381932981,-2.5292482233995925,-2.342383313132279,-2.584032622294131,-2.494821492070512
f3dbeb7e,6_hard_full,6,hard,full,non-linear,5,1600,-2.874233957007779,-2.622456099402651,-2.5755712049062653,-3.359155425773969,-3.1982605920318803,-3.5941527325801923,-3.605242139125809
f4a6108e,6_hard_full,6,hard,full,non-linear,5,1600,-2.7708463030164165,-2.2481293529490856,-2.1685847718268723,-3.2031408580466967,-3.002374282408173,-3.202974924428375,-3.2389427153539176
f6fbf6b1,6_hard_full,6,hard,full,linear,5,1600,-4.172765910569431,-3.8168306035658652,-3.926989846342428,-4.21490304947322,-4.0848934288420455,-4.505959956921155,-4.454640422126078
f7b4bfae,6_hard_full,6,hard,full,blocking_blind,5,1600,-3.5333829450827596,-3.9929429143433217,-3.9831613027467094,-4.287681391804416,-4.283730770321913,-3.1709038572045003,-3.027911524538422
f8d60bcb,6_hard_full,6,hard,full,linear,5,1600,-4.692870290812309,-4.67535412201051,-4.830379869289302,-4.846879036537986,-4.7025819644789175,-5.481915805933548,-5.594239395371737
fac10d6e,6_hard_full,6,hard,full,linear,5,1600,-3.2373411251510547,-3.1087744609643866,-3.1762462256831823,-4.64957113796377,-4.551501526384604,-3.4119808013635815,-3.416749133668678
fac6126a,6_hard_full,6,hard,full,linear,5,1600,-4.457071532487233,-4.130776187974406,-4.2853674269059345,-4.664090287589225,-4.62517799622262,-4.4538370515763885,-4.540187834140322
fde4bf4b,6_hard_full,6,hard,full,blocking,5,1600,-3.0663654370235722,-2.3370596364165412,-2.2584873054263777,-2.0786621452621445,-2.0153768727630474,-2.347907422298929,-2.3071720836314182
ffa4c00b,6_hard_full,6,hard,full,interaction,5,1600,-2.315007612992603,-2.5745188084776873,-2.532975052829022,-2.3052190658690557,-2.4730737766402417,-2.425239570502255,-2.6195501199953815
11a64b43,6_hard_pruned,6,hard,pruned,interaction_blind,5,1600,-2.417974455621968,-4.694057754397327,-4.644117878786966,-4.639430667521358,-4.589736739580119,-1.4988667334137775,-1.5701977473013498
11a64d17,6_hard_pruned,6,hard,pruned,non-linear,5,1600,-2.2448790510860404,-1.9175302252173172,-1.8784040856253639,-2.5319313459574246,-2.445464833150239,-2.0856788650997156,-2.1326577897103363
11e652f7,6_hard_pruned,6,hard,pruned,blocking,5,1600,-3.116706197203559,-2.3154431655552865,-2.2631231889566434,-2.2013931784420047,-2.1562535841499098,-2.8661571411652957,-2.849259049153387
14d64999,6_hard_pruned,6,hard,pruned,blocking,5,1600,-2.4996628075739835,-1.5494381589638462,-1.4058341549337636,-1.2583657741979453,-1.093404135612873,-2.238779728381233,-2.207371833726626
16d516ad,6_hard_pruned,6,hard,pruned,blocking,5,1600,-3.3353190157404944,-2.2173461077539396,-2.16704550732447,-1.7181932638976924,-1.5897164669893882,-2.5665306933291143,-2.402120613421616
1dac01e7,6_hard_pruned,6,hard,pruned,blocking_blind,5,1600,-3.052059549775592,-1.9681044314338907,-1.8105538833059174,-1.9206839075295206,-1.7182283356364854,-1.8180114554781621,-1.6384725375039222
25b4e27c,6_hard_pruned,6,hard,pruned,blocking_blind,5,1600,-3.3588750504705045,-3.379910828828652,-3.32808426704074,-3.7233329377445132,-3.5230889381894235,-3.0395594507204597,-2.9034271524111563
25cfdeaf,6_hard_pruned,6,hard,pruned,non-linear,5,1600,-2.5776314635136197,-1.9734098355283267,-1.9272383796158408,-2.663032944713467,-2.6072951696457873,-2.4133527425482364,-2.4155299333742004
28e6483c,6_hard_pruned,6,hard,pruned,interaction_blind,5,1600,-1.9483043406625782,-2.0683435852579395,-2.024646523517451,-1.6235905458076316,-1.7629153931560129,-1.3622836661787212,-1.4093807294303085
2ab4ecbb,6_hard_pruned,6,hard,pruned,blocking_blind,5,1600,-3.2149308803778256,-2.9921717235741467,-2.9363242564647165,-3.3257702408038017,-3.2269587704171236,-2.720156453197096,-2.531414516389982
2afbbf79,6_hard_pruned,6,hard,pruned,blocking_blind,5,1600,-3.1366268605374774,-2.7836762949567375,-2.7546175607429593,-3.0132546713404325,-2.853779750694249,-2.732824828397684,-2.6718533410320258
2ca66220,6_hard_pruned,6,hard,pruned,interaction_blind,5,1600,-2.5982911108530478,-2.588514274091536,-2.6236707460178947,-3.928637321552598,-3.985488473489521,-1.7249002468518673,-1.779936825347873
