boardType,boardSize,userid,value,key,time,condition
hard,6,bae3a17a,bae3a17a,new_user,1.5111E+12,verify
hard,6,bae3a17a,hard,difficulty,1.5111E+12,verify
hard,6,bae3a17a,6,boardSize,1.5111E+12,verify
hard,6,bae3a17a,verify,condition,1.5111E+12,verify
hard,6,bae3a17a,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]],nextPlayer:2,streak:4,turns:5,firstMovrRow:0,firstMovrCol:3,winPath:[[[0,2],[2,2],[2,3],[2,0]]],losePath:[[[3,0],[0,5],[3,2],[2,4]]],winMove:[d6,D6,6d,6D]}",start_position,1.5111E+12,verify
hard,6,bae3a17a,male,gender,1.5111E+12,verify
hard,6,bae3a17a,2,education,1.5111E+12,verify
hard,6,bae3a17a,33,age,1.5111E+12,verify
hard,6,bae3a17a,64726,timeInstructions,1.51111E+12,verify
hard,6,bae3a17a,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",start,1.51111E+12,verify
hard,6,bae3a17a,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",click_practice,1.51111E+12,verify
hard,6,bae3a17a,3_1_1,clickPos_practice,1.51111E+12,verify
hard,6,bae3a17a,b4,quiz5,1.51111E+12,verify
hard,6,bae3a17a,2,quiz1,1.51111E+12,verify
hard,6,bae3a17a,187902,timeQuiz,1.51111E+12,verify
hard,6,bae3a17a,1,quiz3,1.51111E+12,verify
hard,6,bae3a17a,c1,quiz4,1.51111E+12,verify
hard,6,bae3a17a,2,quiz2,1.51111E+12,verify
hard,6,bae3a17a,b3,quiz6,1.51111E+12,verify
hard,6,bae3a17a,FALSE,passedQuiz,1.51111E+12,verify
hard,6,bae3a17a,2,education,1.51111E+12,verify
hard,6,bae3a17a,male,gender,1.51111E+12,verify
hard,6,bae3a17a,33,age,1.51111E+12,verify
hard,6,bae3a17a,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",start,1.51111E+12,verify
hard,6,bae3a17a,5247,timeInstructions,1.51111E+12,verify
hard,6,bae3a17a,b4,quiz5,1.51111E+12,verify
hard,6,bae3a17a,c1,quiz4,1.51111E+12,verify
hard,6,bae3a17a,3,quiz3,1.51111E+12,verify
hard,6,bae3a17a,2,quiz2,1.51111E+12,verify
hard,6,bae3a17a,2,quiz1,1.51111E+12,verify
hard,6,bae3a17a,12071,timeQuiz,1.51111E+12,verify
hard,6,bae3a17a,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",start,1.51111E+12,verify
hard,6,bae3a17a,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]],nextPlayer:2,streak:4,turns:5,firstMovrRow:0,firstMovrCol:3,winPath:[[[0,2],[2,2],[2,3],[2,0]]],losePath:[[[3,0],[0,5],[3,2],[2,4]]],winMove:[d6,D6,6d,6D]}",board,1.51111E+12,verify
hard,6,bae3a17a,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",reset_practice,1.51111E+12,verify
hard,6,bae3a17a,TRUE,passedQuiz,1.51111E+12,verify
hard,6,bae3a17a,b3,quiz6,1.51111E+12,verify
hard,6,bae3a17a,"[[2,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",click,1.51111E+12,verify
hard,6,bae3a17a,0_0_2,clickPos,1.51111E+12,verify
hard,6,bae3a17a,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",reset,1.51111E+12,verify
hard,6,bae3a17a,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",click,1.51111E+12,verify
hard,6,bae3a17a,3_0_2,clickPos,1.51111E+12,verify
hard,6,bae3a17a,4,confidence,1.51111E+12,verify
hard,6,bae3a17a,no,verification_answer,1.51111E+12,verify
hard,6,bae3a17a,,best_move,1.51111E+12,verify
hard,6,bae3a17a,220526,timeSolution,1.51111E+12,verify
hard,6,bae3a17a,FALSE,correct,1.51111E+12,verify
hard,6,bae3a17a,"I looked at the starting X and tried to determine if a guaranteed win was possible in 4 more moves. Based on the current status of the game, I felt that that starting position wouldn't guarantee a win because every possible win scenario could easily be blocked by O (diagonally or horizontally).",strategy,1.51111E+12,verify
hard,6,bae3a17a,174740,timeStrategy,1.51111E+12,verify
hard,6,bae3a17a,FALSE,solvedCorrect,1.51111E+12,verify
hard,6,bae3a17a,3,numActionsSolve,1.51111E+12,verify
hard,6,bae3a17a,FALSE,validatedCorrect,1.51111E+12,verify
hard,6,bae3a17a,0,numActionsValidate,1.51111E+12,verify
hard,6,bae3a17a,188723,validationTime,1.51111E+12,verify
hard,6,c4d3a457,c4d3a457,new_user,1.51111E+12,verify
hard,6,c4d3a457,6_verify_hard,experimentalCondition,1.51111E+12,verify
hard,6,c4d3a457,6,boardSize,1.51111E+12,verify
hard,6,c4d3a457,hard,difficulty,1.51111E+12,verify
hard,6,c4d3a457,verify,condition,1.51111E+12,verify
